ListingKey,Term,BorrowerRate,ProsperRating (Alpha),IsBorrowerHomeowner,CreditScore
12743593292178248246973,36,0.2045,C,False,669
12793600968135643AE5A50,60,0.1039,A,True,749
12823573068973070A64A8C,36,0.1249,A,True,809
129135302477464498E31F5,36,0.2574,D,False,649
1291357585934464399C8BC,36,0.0849,AA,False,749
11BF353793628786329DA9B,36,0.3058,E,False,649
9A5035384576279922B0509,60,0.2468,C,False,649
9A5135833770941617E7642,36,0.1824,C,True,729
9A5D35995284937536DBCE8,60,0.1465,B,False,709
9A6035979531237473727A7,60,0.1355,B,False,729
9A693550962643073069488,36,0.3177,HR,True,709
9A6B35458560802879DCC47,36,0.1768,B,True,689
9A6C3601922612688EB81CD,60,0.1905,C,True,709
9A73359483609367452C422,36,0.0605,AA,False,809
7FB03573745128452197C81,36,0.2019,C,False,649
7FB535325029847974032F7,36,0.3177,HR,True,729
7FBC3540523967853F8701D,36,0.3177,HR,False,689
7FBF354345676418676F220,36,0.1449,B,False,729
7FC335264008689369D3A9A,36,0.2699,D,False,649
8C6434936559007826656AB,36,0.1515,B,True,749
8C653559142438103BBED7D,60,0.2362,C,True,649
88F1359947368559664388B,36,0.285,E,True,669
890B357596342348583F7EB,36,0.0849,AA,True,769
891935305353872220049BD,36,0.3149,E,True,669
891B34832459739565CA0DE,36,0.27,D,True,669
891F350849687365886EABB,36,0.089,A,True,789
892034939444032669FE8A3,36,0.3435,E,True,649
D57135888038402696AD9F3,36,0.0659,AA,True,769
D57B35717555594581DB429,36,0.1359,B,False,669
D57F3592779244485672195,60,0.2225,D,False,709
EC713596198988748AE3004,36,0.194,C,True,689
EC8035404105995963D9B64,60,0.2293,C,False,689
EC8035979152719796D65B2,60,0.1795,C,True,709
EC8235833535028937F107A,36,0.2272,D,True,769
836D35813451051910A2BED,36,0.2419,D,False,709
837235530379668489FF643,60,0.2489,C,False,729
83773584194082652CECDFC,60,0.2506,D,True,669
79E934978520896717BD773,36,0.275,D,False,649
7A02360115308442936F686,36,0.0879,A,False,729
3A953523615165114CFD43A,36,0.2699,D,False,729
39A335281259884343F2C15,36,0.3199,HR,False,709
39A73564382909150BEB4D2,60,0.1628,A,False,729
39BC35916739434770718B7,36,0.2769,E,False,649
39BD35570598146385B805A,36,0.2324,D,False,709
39C23584060297121CA0C73,36,0.1899,C,True,789
39CB3598791654058C6DC7C,36,0.1685,C,True,689
F1253509454514740D5BEB8,36,0.2599,D,False,729
F13335743135604052FBB0B,36,0.2639,E,False,649
F1353560077948498B0BBBE,36,0.2449,D,False,669
F13535612893881394C135F,36,0.3177,HR,True,649
B4313589851380649741332,36,0.0659,AA,True,849
B43B3570586385237D908EC,60,0.2284,C,False,669
436E35796759292692EF389,60,0.1769,B,False,729
43703556991411890FEEF2D,36,0.3177,HR,False,689
43703599251656599696816,60,0.1655,C,False,649
43723594413385865DF955F,36,0.099,A,False,709
437534775305049109053B7,36,0.2187,C,True,709
437B359103834397728E40C,36,0.0819,AA,False,769
4386359562097038902E022,36,0.1585,C,False,749
C1F23496452717849211004,36,0.11,A,True,769
C1F836010034137351FA0AF,36,0.1274,B,False,709
C1F93457067817167C1F85C,36,0.0715,AA,True,829
C21B358175005635557C7AA,60,0.1219,A,True,769
C21F355721307062030AF96,60,0.2181,C,False,709
C2293560670858057B144D6,36,0.3177,HR,False,669
C22E359360723967880C4E7,60,0.1695,C,True,669
751F35356419776605C20CA,36,0.2552,D,True,729
753C3549045386635C499FB,60,0.1551,A,True,789
754735835828191620317C3,60,0.2736,D,False,649
B5B8354511870372066C0C2,36,0.0964,A,False,829
B5B8356614777331933D386,36,0.2346,D,True,729
B5B835883950798585FC191,60,0.1519,B,True,729
11C035812175816100B2D33,60,0.1984,C,False,689
11C93601635335906C274FD,36,0.1189,A,True,729
11E63599718388249E67A39,36,0.0879,A,False,729
11E93593343483834B1853E,36,0.1695,C,True,669
11F2360393038638246070D,36,0.0809,AA,False,729
11F33589662444649AF5334,36,0.1299,A,True,689
129935632941740846822F9,60,0.2333,C,True,669
490734929999139387A8CB0,36,0.34,D,False,649
49103546380593571A82A1E,36,0.3177,HR,False,669
57C734642505662871D18A4,36,0.1133,A,True,709
57D5360291114061558EF37,36,0.0769,AA,True,749
57D735831742240225FBB48,36,0.2566,D,True,689
9A863598987746160E069F3,60,0.197,C,False,709
9A8D3510280292741BF6D7A,36,0.3199,E,False,709
9A9F35950402943800CFCC0,60,0.1274,B,True,769
9AA335775399154515393D8,36,0.0759,AA,True,749
8C693539959460066D3E9D1,36,0.2287,D,False,649
8C6C3603107853417C58DA1,36,0.28,E,False,689
8C6F3532534176848C9903E,36,0.3123,E,False,629
8C813601261170659219845,60,0.1655,C,False,669
7FC435901861964350C1974,60,0.1199,A,True,709
BFFE3519234276385B08BD7,36,0.3099,E,False,629
8925358900070310533D1A0,36,0.2925,E,False,649
D765359277262784141DB07,36,0.152,B,False,669
D7733487163013444327494,36,0.2725,D,False,709
D77735938162862656E58C0,36,0.2085,D,False,669
D77B3525733065193224746,36,0.0899,AA,True,809
D77D352246098863658B7F7,60,0.1329,A,True,669
EC8A3587873213377481E15,60,0.1819,B,True,649
EC8B35489948533799C4E04,36,0.0964,A,False,769
EC943542893526467085DEA,36,0.2452,D,False,709
D585360341329323966CDA5,36,0.1189,A,True,689
D589358089503688169E444,60,0.1769,B,False,729
D58E347663384152197E079,36,0.092,A,False,789
D5943604776250702491666,36,0.1119,A,True,689
8A26353696956841725A4DC,36,0.3177,HR,False,729
7A083602466008738911BC1,36,0.1765,C,False,689
7A093542716049651D15295,36,0.0899,A,False,689
7A1B3597748473045817205,36,0.1465,B,False,709
7B9235950416685641114B6,36,0.162,B,False,689
7BB435873348114415AB7EF,60,0.2432,D,False,669
39CF3468080484676719655,36,0.35,HR,True,669
3A123585652824471101825,36,0.2566,D,False,689
3A13352167587634263B89B,36,0.3099,E,False,609
3A2035485321346147CED10,12,0.1576,C,True,669
3A2A34764506195298AF62C,36,0.1585,B,True,769
3A3835382486266105B3EBB,60,0.2997,D,True,709
B449351182833187644622A,36,0.2599,D,False,729
B44E3602412609674DE0738,60,0.14,B,True,709
B45D36023299836059ACDDC,36,0.1199,A,True,649
B4733505466312548C8B30F,60,0.0955,AA,True,769
BB48357691088598876AC8F,36,0.2124,C,False,649
BB4E3575592432210A245D0,60,0.1419,B,True,749
BB5A35986839727834D4471,36,0.0716,AA,True,709
4390359347669114555E4FA,60,0.1685,C,False,669
439D35610182264920D4BE8,60,0.1564,A,False,689
43A735698623808221454DB,36,0.2566,D,False,669
43AE3603400998166AC2C0B,36,0.2185,D,False,649
43B93550927239591FDB1C9,12,0.1224,B,False,689
43BD3569930296314647E4F,36,0.2932,E,False,689
43C136011375765968EEE53,36,0.1585,C,False,729
C2443556678463032F410BE,36,0.3177,HR,True,729
A0A2352571053119404D5D4,36,0.2699,D,False,649
A0AA3466639196160EA087D,36,0.104,A,True,709
A0B33572473796535CD9B5B,36,0.2272,D,True,689
C2FD356689710745661C4D1,36,0.2346,D,False,629
C3043467104398010AAE337,36,0.13,AA,True,809
12B33602791912731BF49FD,60,0.2235,D,False,729
12BB3591273569426C5516E,36,0.3134,HR,False,669
12BD353160269383296808C,36,0.2599,D,True,729
12C53600667972837DE2BCB,36,0.0716,AA,True,769
12CA3604529994188837D6E,36,0.092,A,False,729
10A935622623190174C69B3,60,0.2262,C,False,669
10B234982949394720EF2AE,36,0.2575,D,True,689
453235810609395881620E2,36,0.2124,C,False,669
4532358499903383565E0DD,60,0.0999,A,False,769
453634924740977193CA9A7,36,0.262,D,False,729
45483532983307158774C1B,36,0.3177,HR,True,709
454A3596151655443C90E81,60,0.1355,B,False,649
456E3472305955566E7180B,36,0.0835,A,False,709
456F3473346731172B31B18,36,0.15,C,True,689
45753521620467971036876,36,0.3099,E,True,669
9AD43548052171402669EC7,12,0.0628,A,False,689
9ADA3561990012401CE4180,60,0.1101,AA,True,809
9AE435804131089699CBFA0,60,0.2969,E,False,689
9AF03599973333575ADCBEB,36,0.1314,B,True,689
9B04357135151822732B315,60,0.1769,B,True,769
9B0C3562071942321270C46,36,0.3006,E,True,749
BFFF35871309672336B37E2,36,0.2199,D,True,749
C00D3553191368844AEA22D,12,0.0839,A,False,669
C01136031714295491A5457,60,0.2185,D,True,669
C449356516335860490044F,36,0.3177,HR,True,709
C44E3593255665956884E00,36,0.3134,HR,False,649
C460357412837443158297D,36,0.1864,C,True,709
B5BF3597592602698F94B74,36,0.197,C,True,649
B5C43585625931136879B45,36,0.3134,HR,False,709
B5D035918187039332FD9C6,36,0.105,A,True,709
B5D83545317427167FFD831,36,0.3177,HR,False,709
BAE5359544856137622C247,36,0.1274,B,False,669
BAE73601473498944495E30,36,0.0659,AA,True,749
BAEA3559449503617FD1890,36,0.2449,D,False,669
D77F3596324292022D08BBD,60,0.1239,A,True,709
D78635734120740867FBEF7,60,0.1579,B,True,709
D1983562856107395EEA8D7,60,0.2624,D,False,629
D1983577516159710D57256,36,0.0666,AA,True,809
D1A93576611474115534680,60,0.1519,B,False,709
D1B53543833171880440264,36,0.3177,HR,True,689
3A4E3587793759280F3BC62,60,0.1474,B,False,769
3A5435302942071748AC270,36,0.0854,AA,True,809
3A583567658826577A933BA,36,0.2566,D,False,669
3A8035936881894609B2BBC,36,0.2699,E,False,669
3A80360221834862486D66F,36,0.0716,AA,True,709
8A2C3599098054566B1E30B,60,0.1274,B,True,749
CDFE359083144586698D6D5,60,0.0766,AA,True,789
CE09360211425068729C16A,60,0.197,C,True,689
CE0C3492032493150A05324,36,0.2575,D,False,709
CE17358559913965889EFCC,36,0.1679,B,True,749
CE1E3555181283963CE8265,36,0.3177,HR,True,669
CE1F35969191471642CC785,36,0.14,B,False,709
BB5C3601366018046252727,36,0.14,B,False,709
BB5E3481893003899992973,36,0.092,A,False,769
BB6234601020069599FFCD2,36,0.3127,D,False,729
BB733547841157776523452,36,0.3177,HR,False,689
F14E3544930235800AF87FD,36,0.3177,HR,False,709
F15535958171203702E24B3,36,0.1314,B,True,669
F1553600793502043F77DB3,36,0.1099,A,False,709
43D33559691699479FB0A20,60,0.1101,AA,False,729
43DC3500484843788053845,36,0.1095,A,False,769
43E4359069719582898E1EE,60,0.1915,C,False,669
43EB360145819094944F926,36,0.1099,A,False,709
44013529605305172DAD517,36,0.2599,D,False,729
7BD43542084416955F8740F,36,0.3177,HR,False,669
76C63521912837976603B87,36,0.3099,E,True,669
76E53542332485180671A50,60,0.1845,B,True,669
76F53574049930948F079F3,36,0.2712,E,True,669
10B63570087786258AE859D,36,0.2566,D,False,649
10C73585561561364639EA9,60,0.1699,B,True,789
10CD3603210883117755AD1,36,0.0629,AA,True,789
10CE3493437969094FE2024,36,0.18,HR,False,669
10CE35370371824290C6A28,36,0.3099,E,True,669
10D53524566030755BC3005,36,0.3099,E,False,629
12E035327737015614C9885,36,0.2537,D,False,649
C3043588767999427995E47,36,0.2859,E,False,689
C30C353727076159609D701,60,0.2997,D,True,789
C30E3494396030434A34569,36,0.0825,AA,True,829
C30E359075035066256AA7D,36,0.0819,AA,True,789
C31B3541778134221EF1EF0,60,0.1845,B,True,709
C31D35455049890655D73BB,36,0.3177,HR,True,729
C31F35086877686019C0F34,36,0.3199,E,False,669
4577353137511881137982F,36,0.2574,D,False,649
457C356604479711345F401,36,0.1089,A,True,709
458C3598452708058892ECF,36,0.0809,AA,True,729
458E3553034342272A677B9,36,0.3177,HR,False,669
45963514792490265B4C63B,36,0.3099,E,True,629
45A33601847889434D21B85,36,0.1239,A,False,729
45B235362710860339389CE,36,0.3177,HR,True,749
9B2735737849782887DC817,36,0.1864,C,True,749
9B3734827038008897CBA7C,36,0.092,A,True,729
9B373598940645758E83BAC,36,0.1139,A,False,669
9B3D3600828161717D9F49A,60,0.1655,C,True,729
C4663519444594846C32D94,36,0.3199,E,False,689
C46C35915291742799D52BA,60,0.2045,C,True,709
C47035552823930954E6269,60,0.2218,C,False,669
A2FD35850430926108B0EC5,60,0.1169,A,True,769
A2FE3599024068569F3EA01,60,0.2694,E,True,669
A30136028259249321C1479,60,0.1305,B,True,749
D1BE35443745445502C47D6,36,0.127,A,True,789
D1BE3549977210682CC5AD6,12,0.2343,E,True,649
B2D5359447954238753BD8E,36,0.1465,B,True,689
B2D93539462653524187BEB,60,0.1845,B,True,769
B2E835755049085459B7E46,36,0.2199,D,True,669
BAF035041158829029685E3,36,0.2699,D,True,689
BAFF3595069629815519A3A,60,0.1795,C,True,709
BB023580803057797BE391F,60,0.2359,D,True,689
BB023591342257814E5948C,60,0.1585,B,True,709
BB053589340456540704DA1,60,0.2769,E,False,669
7D77358104705813359E9BF,60,0.1474,B,False,729
7D8B3535611367083B3AE99,36,0.2487,D,False,629
3AA335927816630743D8684,36,0.173,C,False,689
3AA93487239363583358F1F,36,0.102,A,True,769
3AC93547063202705595E8C,36,0.2148,C,True,689
3ACF35739380987399BCC61,36,0.1559,B,True,749
3ADB36030349442049EED14,60,0.1855,C,True,669
3ADD353261433351126BD86,60,0.1154,AA,True,789
3AE035211826863630DFEEA,36,0.1799,B,False,729
CE3235502427334840B53BA,36,0.2958,E,True,649
CE3A35422749696085A844D,36,0.0649,AA,False,829
CE3E34950799411058B7979,36,0.3435,E,False,649
CE4035139229803516D3591,36,0.3199,HR,False,649
CE44355734438760782ACB2,36,0.0974,A,True,769
CE4B3591182966272F32BA6,36,0.184,C,False,689
F168355346417717510ABE2,36,0.3177,HR,True,689
F1703487072242772EAFF62,36,0.35,HR,False,669
F17436012143360772A6054,36,0.1435,B,True,729
FFB93469277745505F24321,36,0.15,B,False,749
FFBE358352812858112DC22,36,0.2272,D,True,729
12F13598132646809118B86,60,0.2554,E,True,689
13043539038252227C0AB7A,12,0.0609,A,False,729
13213594816773540BF08DA,60,0.1314,B,True,749
13293597325053504E587C5,36,0.0605,AA,False,769
124F3581414142475B5C9EB,36,0.2346,D,False,729
4404352043159911124412D,36,0.3125,HR,False,649
440A3597016546657E76DF4,60,0.1435,B,False,669
4410353031435211168F7DC,36,0.2599,D,False,649
441E3525732939047F8DE02,36,0.139,A,False,769
4428354272882485561035D,12,0.1576,C,True,689
442F3581919875869C95843,60,0.1519,B,True,709
443835586536662542D50AD,36,0.1599,B,True,789
44473575533783006BC5F5A,36,0.1459,B,True,749
770135830724243962C8926,36,0.1559,B,True,709
770435950463994666247A8,60,0.215,D,True,669
770D3481981138852C9D804,36,0.083,AA,True,809
77223583903429750BB34D9,36,0.1359,B,False,669
6A7B3548476672107E8A164,60,0.287,D,False,729
6A8635819005556974D250E,36,0.1414,B,True,749
6A8835926217778727E0041,36,0.1099,A,False,749
6A8A3548240082474184361,36,0.1768,B,False,689
9231348981633158458AF2E,36,0.0825,AA,True,749
9232360407270899901543A,36,0.0809,AA,True,709
923734689800217798F51E6,36,0.158,C,True,689
923F34714968458985F7B2C,36,0.3285,HR,False,709
925F3572989407863186D6A,60,0.1519,B,True,729
9265359206301876321CD0F,36,0.2549,E,False,649
92653594966278732EA5CA7,60,0.1355,B,True,729
45B2354501341207924831F,36,0.0964,A,True,769
45B435467600838982CE9EF,60,0.2085,B,True,709
45BE3480274043536725A7C,36,0.2397,D,False,689
45E4359837221809212D08E,60,0.208,D,True,689
45EA36029542808320880F0,36,0.092,A,True,709
45EE360062234532216C4F6,60,0.1875,C,False,669
45F03590150948542687A85,36,0.1349,B,False,649
9B523603290115733D76E5F,36,0.157,C,True,669
9B5F357841449662103BFBE,60,0.2432,D,False,629
9B6A350863406054091604E,36,0.1949,C,False,669
9B7A3564307325787AE8EF6,60,0.1752,B,False,689
9B813584985511810B52D5C,36,0.1679,B,False,669
9B8335324769332981071EB,36,0.2537,D,False,629
B3003587949922710BD8A93,36,0.0869,AA,True,789
B302349641899486254FB9D,36,0.1897,E,True,669
D78E35928018926644B73B1,36,0.1399,B,True,709
D79135839582598407E7010,36,0.3134,HR,False,629
D79436015522682540FF7C3,60,0.1535,B,True,789
D79535538199269686585CD,36,0.2524,D,False,709
A30C3591497928027D2373D,36,0.3134,HR,True,709
A31A3554146879575163B02,36,0.1774,C,True,669
A33C35896968384756D05FE,60,0.2699,E,False,649
B5F43567947594539E8F9F0,60,0.2398,C,False,729
B5F836010491799907AE137,36,0.1685,C,False,689
B60335997476509689F3FA0,60,0.1765,C,False,669
7D92358062133145232AC68,36,0.0924,A,False,809
7D923596117572272729771,36,0.1139,A,False,709
7DA03595357303325B0D21B,60,0.2235,D,False,669
7DA136028021323959FB6A9,36,0.196,D,True,649
7DB035360538530182070E9,36,0.3127,HR,True,689
7DB43594496275902C91ECE,60,0.1485,B,False,749
7DBA3581881376348E8927B,60,0.1579,B,False,709
7DC43566962914626485F58,36,0.1034,A,True,809
3A8F353371924918120E594,36,0.2511,D,False,709
3A98354944465093387E071,36,0.2958,E,True,669
3A9C35766109312912587DC,36,0.1774,C,True,709
3A9C3589389967724D1042C,36,0.162,B,True,709
3A9E3592859050621D97210,36,0.1099,A,True,689
3AA13594447625632EDEDEF,60,0.2769,E,False,649
3AAB3518427121984582AAF,36,0.2399,D,False,669
3AAD3591758078035BB2EF0,36,0.2999,HR,True,649
CE5235994293780641210ED,60,0.2304,D,True,689
CE55360313044029847D5F6,60,0.1264,B,False,709
CE6035560427925774889AA,36,0.1679,B,True,749
CE643596995425291ADC57A,60,0.1765,C,False,669
CE6C3551135073630ED8F69,36,0.3177,HR,False,709
CE6C359342673937644741A,36,0.0869,AA,True,769
125736009709083026C485D,36,0.2304,D,False,709
12593576912914352406961,36,0.1299,A,False,709
126536010404009936726B4,60,0.1725,C,False,709
126D3586369826534C8DDA8,36,0.2272,D,False,789
126D3599836314929F259ED,36,0.0769,AA,True,769
12733596509199499FCB670,36,0.1465,B,True,709
12743599923235419A957C1,36,0.0659,AA,False,749
127B3487522013826E9CADA,36,0.328,HR,True,649
13FA358351357404258A3B6,60,0.2099,C,True,709
FFC135838784515686F43C4,60,0.1219,A,True,769
FFD03598341413587AADD27,36,0.1274,B,False,709
FFDA35968351289538D2270,36,0.1795,C,True,649
FFDA36013860571135C3D76,36,0.162,C,True,709
EED835448437518077EAB76,60,0.287,D,False,709
444D3602251641594FA7029,36,0.1855,C,False,649
44603592962500418689C9F,36,0.2925,E,False,649
4469353802131136139D7A6,36,0.2049,C,False,689
447236043960071034471BF,36,0.1224,B,True,689
447635620940675632A53F0,60,0.2081,C,True,729
44783506605297480352A61,36,0.1999,C,True,789
A1043599043560073864951,36,0.1585,C,False,729
A1253577780512670395408,36,0.0699,AA,False,789
A12B358021194686912D8E3,60,0.2319,C,False,649
A130352819200489285C9EF,36,0.2599,D,False,709
A135351532460494652B64E,36,0.2899,E,True,629
A143358224220771165899B,36,0.1153,A,False,729
A15135610345272247C84B8,36,0.2099,C,True,769
45F335310311577468867DA,36,0.3177,HR,True,729
45F835737899138679BAF6E,60,0.0869,AA,True,769
45FC3501859361087D1FBA0,36,0.322,E,True,709
3C9834782490748836148CC,36,0.071,AA,True,789
3CA73498681652130D87831,36,0.3435,E,False,669
3CAB35222524621083F0B56,60,0.3049,D,True,769
9BCC3598150258911AB91FC,36,0.197,C,True,709
9BD33585293445429B872B1,36,0.2932,E,False,689
9BD53594850309806A9A445,60,0.1399,B,False,729
9BD73569428705031A0D8E9,36,0.1734,C,False,789
9BE835130838977422E7622,36,0.1399,B,False,709
9BF135480341225437C6DD0,60,0.2489,C,True,669
9BF23602242071882F7409E,36,0.1314,B,False,649
D7B2353986122698323FDF9,36,0.2049,C,True,669
D7B43604313208098F77FCC,60,0.1605,C,True,729
D7BF35978492302571B1E47,60,0.1875,C,True,709
D7DA36036838931852EEF86,36,0.1875,C,True,669
D7EA3591156776218F28F28,36,0.1349,B,False,669
8E013598964800179D2251B,60,0.1765,C,True,729
8E0B359748312605358AA4D,36,0.1585,C,False,669
8E0F3547276707456C2FB8C,60,0.1085,AA,True,809
B6093581378087275698256,60,0.1699,B,True,809
B60A35445239731188FAE9C,36,0.3177,HR,False,729
B6103550774402180445741,36,0.2999,E,False,629
B62C358285609593425754C,36,0.1089,A,False,709
A343355536464683523B114,36,0.2909,E,False,689
A346358445394595053A82B,36,0.2272,D,True,729
A34C35496677815032A8007,36,0.2958,E,False,649
7DCC3597557612778EB80A8,36,0.1465,B,False,669
7DD13523839937696AFEE1E,36,0.3199,E,True,709
7DD4355113659106732303F,12,0.0628,A,True,809
7DD935776733614301828E5,60,0.1914,C,True,669
7DF13530084927161874511,36,0.3149,E,False,669
9A6E3590257709145D3CF6D,36,0.2699,E,False,649
9A7135858223830535A7188,60,0.2259,C,False,729
13FC36007647510964C497A,60,0.1795,C,False,689
1406353810060961834426B,36,0.2452,D,True,769
141F35087835045679CF0A1,36,0.0655,AA,True,809
3AB6359881786934701EAD5,60,0.1905,C,True,649
3ABA3474886567087307724,36,0.2148,C,False,729
3ABA3546850994464A9DAB2,36,0.1469,B,False,689
3ABD3535488257171BB65F7,60,0.2737,D,False,649
3ACA358426054871776158B,36,0.2346,D,True,709
3ACF3595718909667F2BBB0,36,0.215,D,False,649
3AEF3538781903913AB3AC2,36,0.2049,C,True,689
EEF13592973693498643664,60,0.144,B,True,749
EEF63457118294116841854,36,0.2105,C,False,649
EEF93536000133352DB82AA,36,0.2511,D,True,749
EEFC35276018367257F5FD0,12,0.2199,D,False,609
EF0534789521553581E2411,36,0.083,AA,True,829
EF0D3585753049228C63B4A,60,0.1984,C,False,729
BB74357986413354119B753,60,0.1474,B,False,709
BB7A3596623631928968770,60,0.208,D,True,689
CE7834819321137569FE25B,36,0.2625,D,True,669
CE7C3500010825704F8F52D,36,0.275,D,False,689
CE80360278118212888EA4C,36,0.1675,C,True,649
CE8935506117326593570FC,36,0.0964,A,True,709
CE8D3564026238513AD2822,36,0.1774,C,True,729
CE92357441705639926257B,60,0.1169,A,True,749
44813592716388683DD55A7,60,0.184,C,False,669
44863554835748361FDBC91,60,0.1364,A,True,729
448835473611806857B754C,36,0.3177,HR,True,729
44893536306133099172A95,60,0.1154,AA,True,789
48F135991157227612AEFBE,36,0.1765,C,True,689
A1533598844449134395135,36,0.15,B,True,689
796835687295009722AC3BC,60,0.2827,D,False,689
79683598492404177E1165D,36,0.3059,HR,False,649
79753524461762768649BC4,36,0.2699,D,True,749
797B359396718293836B708,36,0.105,A,False,709
3CBB35576645461369B3C20,36,0.0724,AA,True,789
3CC4359785043183507D656,36,0.099,A,False,689
3CCF35937462048424CEC85,36,0.1485,B,True,769
3CDE35036552782576A66F7,36,0.1899,C,False,649
3CDE3580364877058ED1B8C,36,0.0974,A,True,729
3D013495960649285162B1D,36,0.1515,B,False,749
9C0435874522085504BB930,60,0.1819,B,True,709
9C203596695888562E48D5C,36,0.285,E,True,649
9C353604863730655ED2CF8,36,0.0605,AA,True,789
9C3F35586353275401EFBDD,60,0.2039,B,True,769
8F5D34626489827074F89A0,36,0.1495,B,False,749
8F6C3598419349596AB545F,36,0.1139,A,False,709
8E143515419828018EF2256,36,0.2899,E,False,609
8E333598013253813B15C1D,60,0.14,B,False,689
8E343559353904136D96F34,60,0.1173,A,True,789
8E3E3593734487648124452,60,0.1915,C,False,649
8E4635956759845288CEC08,36,0.1465,B,False,689
8E5335400889489771047D1,60,0.2468,C,False,789
123A352413072603372BB92,36,0.3199,E,True,829
1244360228797981686C5B2,60,0.1765,C,True,649
12473587970374088C0E93F,60,0.3096,E,True,669
12523574332525976EF6253,36,0.2346,D,False,729
126935461880590910825AD,36,0.3177,HR,True,729
127635398442228626928A2,36,0.3177,HR,False,689
127A3591101478082C68589,36,0.198,C,True,689
127B3548338867359B48F01,36,0.1768,B,True,669
12D13522171565322214EB8,12,0.2669,E,False,689
A3523587095114651CCA1A1,60,0.1649,B,True,729
A36F3591885813917994043,36,0.162,B,True,689
A379353354356139847EC04,36,0.3123,E,True,729
A3853518127826915B51B8F,36,0.2699,D,True,809
B63F3509985322244F7484C,36,0.2599,D,True,689
B64A3547852675607907BFD,60,0.1551,A,False,729
B64E3543500376034CAAEA0,36,0.3177,HR,True,669
3B033564391344406E8A2F8,36,0.2859,E,False,649
3B053534393402065361F8F,36,0.2511,D,False,749
3B0C3590924363637A359EB,36,0.099,A,False,709
3B113586168876298FABB6A,36,0.2566,D,True,669
3B1235923467567425E4878,36,0.198,C,False,649
3B173581000221365DD5BB2,60,0.3032,E,True,709
3B1A3597028524124853C4E,36,0.1099,A,False,689
BB80354053125233674A224,60,0.3304,E,True,609
BB94360057639507257BE18,36,0.1139,A,False,689
BB9835001467557279D9E03,36,0.07,AA,False,809
FBF435501429285641E49A0,60,0.2489,C,True,749
FBF53525499379925312A5F,36,0.3199,E,True,669
9A7234616010693377BEFF7,36,0.0825,A,True,749
9A8E35490453733380C1F6C,60,0.2489,C,True,729
9A8F356226353154462F768,36,0.0974,A,True,749
9A943531235051409718012,36,0.2561,D,False,649
9A9B3602422894487BA524B,60,0.14,B,True,709
9AA4357687181464688A3CE,36,0.0924,A,True,769
8C5835888639230013B739C,36,0.1399,B,True,669
CEA13584286670234055442,60,0.2579,D,False,709
EE0535567506531542FC88B,36,0.2859,E,False,649
EE0A3587340493750BA7522,36,0.2639,E,False,689
EE0C35844772172550A93B4,36,0.0799,AA,True,749
EE1035933073407144B5C83,36,0.197,C,True,669
EE193546781814347E06ED9,36,0.2499,D,False,709
EE1E35631491777983E3ABD,36,0.3177,HR,False,709
EE213549850649581BB7740,36,0.3177,HR,False,749
567E3530895909281D1AA46,36,0.1656,B,True,729
569835270269269376B07A3,36,0.139,A,True,789
56983601148092271152141,36,0.1795,C,False,709
56A536019443379104F3DDC,60,0.1725,C,True,669
56AC3585205463128364562,36,0.2099,C,False,669
798435624682458161279F3,36,0.1299,A,False,689
7984357663693383084158B,60,0.2579,D,True,689
79853533065759707DC4CDF,36,0.1664,B,False,649
79973602717123666758ABA,36,0.162,C,True,709
799D35998382748597FE94B,36,0.1189,A,False,709
79A83532350485250BC0F16,60,0.2005,B,True,689
79A9357541143476709CB36,36,0.1249,A,True,769
79AF358684380734011D577,60,0.1769,B,True,729
3D0E3531055869750E7BFF5,36,0.2599,D,True,689
3D1535340823780020A5E77,36,0.2121,C,False,709
3D183604518732766F5CAE6,36,0.0874,A,True,749
3D283547661136953BDC55A,60,0.2489,C,True,809
3D2F35898944545047AC4B4,36,0.1199,A,True,709
3D42359855020685315F36D,60,0.197,C,False,709
3D493573606375025E9E5FE,36,0.1599,B,False,769
8F6F35277562458870FEE69,36,0.2399,D,True,709
8F703571271359167F855B6,36,0.2099,C,False,689
8F8836045471837860AFFB0,60,0.1605,C,True,749
8F9D35471276173514BFAA8,60,0.261,D,False,669
8F9F3527404064748DBA787,36,0.3199,E,True,689
8FA93599973427261AE773A,36,0.1239,A,True,709
8FAB3595956922737429B54,60,0.208,D,True,649
6A9A3600621889975E9646F,60,0.1535,B,True,709
6A9D3544261926415145707,36,0.127,A,True,809
6AA13601169571197653DCD,36,0.1274,B,True,669
7E893572522870930DED6F6,36,0.1034,A,False,749
7E8E358967567322118CD8A,36,0.2699,E,False,649
12D33576748931354E844A1,60,0.1819,B,True,689
12F13517792907143D13E45,36,0.3099,E,True,709
12F53484832117561166CD4,36,0.092,A,False,729
12F835473982785597B4AD4,60,0.261,D,True,649
12F9346541204749839D9EF,36,0.103,A,False,729
12FD3582599871482B8CEBB,36,0.1774,C,False,709
8E573540880605094A14B9D,60,0.1396,A,False,729
8E5B358137089934464E7B4,60,0.2916,E,False,629
8E5D3581018869143E46405,60,0.1334,A,True,729
8E88359875411201201F13D,36,0.162,C,False,709
8E8F3532653611206CD52ED,36,0.3177,HR,True,669
8E96353373099616997CC31,36,0.2511,D,False,669
8EB03589405104680641B2E,36,0.3134,HR,False,709
B64F3577789784265A5EFC8,36,0.2859,E,True,609
